ranked_id	hap	fit	model	N_max	r/s
H148	10111000010011001111	0.7400695067087695	rmf	49302	9.993390304867278
H149	00100011001101010011	0.7397557603518505	rmf	49302	9.993390304867278
H150	10101001100111111111	0.7394584046108077	rmf	49302	9.993390304867278
H151	01110110110100111010	0.7392039492340605	rmf	49302	9.993390304867278
H152	01001101001110011111	0.7389764675617435	rmf	49302	9.993390304867278
H153	10110111100011110011	0.7386962878797091	rmf	49302	9.993390304867278
H154	10011110110111101000	0.7384387318639211	rmf	49302	9.993390304867278
H155	11111100110001100010	0.7381380451868259	rmf	49302	9.993390304867278
H156	01010011101111010010	0.7379056380626443	rmf	49302	9.993390304867278
H157	10111101001011000001	0.7376051578557924	rmf	49302	9.993390304867278
H158	10011111001010100001	0.7372951713346275	rmf	49302	9.993390304867278
H159	00111001001101100111	0.7370480256778842	rmf	49302	9.993390304867278
H160	10111001000111001110	0.7367875803672543	rmf	49302	9.993390304867278
H161	10111011001110011101	0.7365112265809904	rmf	49302	9.993390304867278
H162	11000110101011111110	0.7362257831795171	rmf	49302	9.993390304867278
H163	01001110000010101001	0.7359762724420077	rmf	49302	9.993390304867278
H164	11000110000111011100	0.7357159020419919	rmf	49302	9.993390304867278
H165	01101011011011101111	0.7354650350173189	rmf	49302	9.993390304867278
H166	01010101000110011011	0.735201288801109	rmf	49302	9.993390304867278
H167	10101101001011010010	0.7349388963747824	rmf	49302	9.993390304867278
H168	00101000101001100001	0.7346620812963829	rmf	49302	9.993390304867278
H169	11100111101000111110	0.7344167728527566	rmf	49302	9.993390304867278
H170	00000101110000111101	0.734179453314293	rmf	49302	9.993390304867278
H171	01101011001011011111	0.7339611269178581	rmf	49302	9.993390304867278
H172	01010001110110111001	0.7337396593590534	rmf	49302	9.993390304867278
H173	01101010010110110100	0.7334877583631408	rmf	49302	9.993390304867278
H174	11100101011100010010	0.7332704984320522	rmf	49302	9.993390304867278
H175	10000110010001011001	0.7330486152423796	rmf	49302	9.993390304867278
H176	11101000111100000101	0.7328098260235253	rmf	49302	9.993390304867278
H177	01011010100000010000	0.7326278388930351	rmf	49302	9.993390304867278
H178	10110110000000100000	0.732411158144504	rmf	49302	9.993390304867278
H179	01001011010101101000	0.7321708401917267	rmf	49302	9.993390304867278
H180	11100110111111110010	0.7319141738313483	rmf	49302	9.993390304867278
H181	00000111111111010011	0.7316928206025025	rmf	49302	9.993390304867278
H182	01001011101101001110	0.7314116733275092	rmf	49302	9.993390304867278
H183	01101010101001010011	0.7311902184766143	rmf	49302	9.993390304867278
H184	01110000110010111100	0.7309312383120644	rmf	49302	9.993390304867278
H185	10010000010110001011	0.7307358629923811	rmf	49302	9.993390304867278
H186	11100111001110010001	0.7304896921467581	rmf	49302	9.993390304867278
H187	01001111111111111000	0.7302720888477541	rmf	49302	9.993390304867278
H188	00001101100110100111	0.7300558918426835	rmf	49302	9.993390304867278
H189	00101011110110000101	0.7298226695728447	rmf	49302	9.993390304867278
H190	01000100111001000010	0.7295925358388717	rmf	49302	9.993390304867278
H191	00101001100101011000	0.7293957881556946	rmf	49302	9.993390304867278
H192	11101111011101001100	0.729188405455117	rmf	49302	9.993390304867278
H193	11101000101111001111	0.7289492347940352	rmf	49302	9.993390304867278
H194	01101010000010110011	0.7286781693501145	rmf	49302	9.993390304867278
H195	10010010000010000010	0.7284272962131698	rmf	49302	9.993390304867278
H196	01001111101010101001	0.7281928960772078	rmf	49302	9.993390304867278
H197	00100111001110110101	0.7279654698775274	rmf	49302	9.993390304867278
H198	11100010110100001010	0.727760240499015	rmf	49302	9.993390304867278
H199	10101100110111010111	0.7275325728930139	rmf	49302	9.993390304867278
H200	11000000101011010011	0.7273244260411025	rmf	49302	9.993390304867278
H201	11010100000111100111	0.7271107564812691	rmf	49302	9.993390304867278
H202	01110110111001110111	0.7268967228693036	rmf	49302	9.993390304867278
H203	11110000101110100111	0.7266978297553026	rmf	49302	9.993390304867278
H204	11001111011101100111	0.7264872018261964	rmf	49302	9.993390304867278
H205	10011110011000010010	0.7263094810925813	rmf	49302	9.993390304867278
H206	01110100011100000000	0.7260823622276475	rmf	49302	9.993390304867278
H207	00110110010001111010	0.7258760326714655	rmf	49302	9.993390304867278
H208	11001001111111110110	0.7256705823168212	rmf	49302	9.993390304867278
H209	01101001111001010100	0.7254637057020676	rmf	49302	9.993390304867278
H210	01101010101011001000	0.7252683979686994	rmf	49302	9.993390304867278
H211	10010110111000110000	0.7250328886219884	rmf	49302	9.993390304867278
H212	01110011101001100111	0.7248358647418837	rmf	49302	9.993390304867278
H213	11111011001100001001	0.7246057402719283	rmf	49302	9.993390304867278
H214	01101001010111011001	0.7244255993243577	rmf	49302	9.993390304867278
H215	00101011000100100010	0.7241877658833216	rmf	49302	9.993390304867278
H216	10110001011110000011	0.7239535104038279	rmf	49302	9.993390304867278
H217	01111011101001010010	0.7237367501050045	rmf	49302	9.993390304867278
H218	01101101000001010110	0.7235202635237507	rmf	49302	9.993390304867278
H219	00111111001101011001	0.7233053632714258	rmf	49302	9.993390304867278
H220	11011000000010000000	0.7231427134915409	rmf	49302	9.993390304867278
H221	11010101100010010110	0.72293781460108	rmf	49302	9.993390304867278
H222	10101010010100010110	0.7227399122145738	rmf	49302	9.993390304867278
H223	11011010110001010011	0.722579474204204	rmf	49302	9.993390304867278
H224	00000100101100110101	0.7223568954881677	rmf	49302	9.993390304867278
H225	10011101010001100011	0.7221637895433056	rmf	49302	9.993390304867278
H226	01001001001110000000	0.7219415992281565	rmf	49302	9.993390304867278
H227	10000111010100000000	0.7217451119184407	rmf	49302	9.993390304867278
H228	10101011010010111100	0.7215628850420773	rmf	49302	9.993390304867278
H229	00100110101100111110	0.7213715390545268	rmf	49302	9.993390304867278
H230	10100111110001011110	0.7211697459795193	rmf	49302	9.993390304867278
H231	10111001011100100101	0.7209739706642185	rmf	49302	9.993390304867278
H232	10010000000001100100	0.7207495737159555	rmf	49302	9.993390304867278
H233	10110001111101000000	0.7205429785981029	rmf	49302	9.993390304867278
H234	01100001010001111100	0.7203529768215001	rmf	49302	9.993390304867278
H235	01000011110111010111	0.7201472134365671	rmf	49302	9.993390304867278
H236	00101110001110111001	0.7199648357065748	rmf	49302	9.993390304867278
H237	11101000010111010101	0.7197738438774135	rmf	49302	9.993390304867278
H238	00101101000011010110	0.7195677910297369	rmf	49302	9.993390304867278
H239	10111010000110000101	0.719365706288241	rmf	49302	9.993390304867278
H240	01010101100000110101	0.7191779766469223	rmf	49302	9.993390304867278
H241	01110011011100010100	0.7189906574305439	rmf	49302	9.993390304867278
H242	01111101001001101011	0.7188170946850099	rmf	49302	9.993390304867278
H243	11011001100110001100	0.7186327262344544	rmf	49302	9.993390304867278
H244	01011111100101101000	0.7184265663529391	rmf	49302	9.993390304867278
H245	11000110101010100001	0.7182552025849799	rmf	49302	9.993390304867278
H246	00111011000100010101	0.7180917444179491	rmf	49302	9.993390304867278
H247	01100010110110011010	0.717885611456787	rmf	49302	9.993390304867278
H248	01100011010110010111	0.7177139267153216	rmf	49302	9.993390304867278
H249	01011000101000001001	0.7175322909216859	rmf	49302	9.993390304867278
H250	10100011111100011111	0.7173379208642127	rmf	49302	9.993390304867278
H251	01100011100111100110	0.7171780750540914	rmf	49302	9.993390304867278
H252	10101110110100100010	0.7169882019515692	rmf	49302	9.993390304867278
H253	10100110000010001100	0.7167842142750982	rmf	49302	9.993390304867278
H254	01001010000101010010	0.7166016742595168	rmf	49302	9.993390304867278
H255	10100000000011001110	0.7164324527856804	rmf	49302	9.993390304867278
H256	01101100010111111010	0.71625564761307	rmf	49302	9.993390304867278
H257	11001110000110110101	0.7160611909972023	rmf	49302	9.993390304867278
H258	01111110000011110110	0.715872036575719	rmf	49302	9.993390304867278
H259	11111100100101011010	0.7157176469716536	rmf	49302	9.993390304867278
H260	10101011001101110010	0.7155457781855253	rmf	49302	9.993390304867278
H261	10110100000000110110	0.7153364429680441	rmf	49302	9.993390304867278
H262	10001111001011111100	0.7151519931915186	rmf	49302	9.993390304867278
H263	00110001110000000110	0.7150039770770626	rmf	49302	9.993390304867278
H264	00101001100010001011	0.7148352715615709	rmf	49302	9.993390304867278
H265	01111101000110011000	0.714683394112024	rmf	49302	9.993390304867278
H266	10101101001110110101	0.7145000853412599	rmf	49302	9.993390304867278
H267	01101010111011111111	0.7143450219364268	rmf	49302	9.993390304867278
H268	01000111010101011111	0.7141578312785111	rmf	49302	9.993390304867278
H269	00100101001101111100	0.7139896630255782	rmf	49302	9.993390304867278
H270	11100101110000101111	0.7138173713771523	rmf	49302	9.993390304867278
H271	10100100100111111010	0.713647919376565	rmf	49302	9.993390304867278
H272	01000000011010010110	0.7134775986177558	rmf	49302	9.993390304867278
H273	11011111100101011011	0.7133203800491443	rmf	49302	9.993390304867278
H274	01100100010111110010	0.7131512607082096	rmf	49302	9.993390304867278
H275	11000110010010000100	0.7129793715944795	rmf	49302	9.993390304867278
H276	10011111010100011011	0.7128166266320891	rmf	49302	9.993390304867278
H277	11111011000001011011	0.7126655949547758	rmf	49302	9.993390304867278
H278	10011111101011000100	0.7125112727867647	rmf	49302	9.993390304867278
H279	11110001100101000010	0.7123279769605338	rmf	49302	9.993390304867278
H280	00100100100001000011	0.7121750553125551	rmf	49302	9.993390304867278
H281	11011110001100010110	0.7120002392043461	rmf	49302	9.993390304867278
H282	01110010110111100010	0.7118142937305549	rmf	49302	9.993390304867278
H283	10110110001110000001	0.7116667359864297	rmf	49302	9.993390304867278
H284	01100010010000101010	0.7115053439369382	rmf	49302	9.993390304867278
H285	10000000000011111011	0.7113570237976186	rmf	49302	9.993390304867278
H286	10000101000111100001	0.7112064026726399	rmf	49302	9.993390304867278
H287	01111100010101100000	0.7110487760251155	rmf	49302	9.993390304867278
H288	00111000111010101101	0.7108818529328962	rmf	49302	9.993390304867278
H289	11101100001110100000	0.7107321161616995	rmf	49302	9.993390304867278
H290	11100011000111001000	0.710561274469539	rmf	49302	9.993390304867278
H291	00001111111100010111	0.710412660555101	rmf	49302	9.993390304867278
H292	01111111101001100000	0.7102581474834414	rmf	49302	9.993390304867278
H293	01010111001101111111	0.7101038083859706	rmf	49302	9.993390304867278
H294	10011011110111011011	0.7099441789953356	rmf	49302	9.993390304867278
H295	11000000111000100001	0.7097965045972913	rmf	49302	9.993390304867278
H296	11001111110000000111	0.7096645629167981	rmf	49302	9.993390304867278
H297	01001010110100010010	0.7095121543499188	rmf	49302	9.993390304867278
H298	11101010111010110001	0.7093414376704587	rmf	49302	9.993390304867278
H299	10000100010011011100	0.7091902968095791	rmf	49302	9.993390304867278
H300	01011101010111010111	0.7090420971972123	rmf	49302	9.993390304867278
H301	00101010001101110100	0.7089137333844623	rmf	49302	9.993390304867278
H302	10011000000111010001	0.7087594088062797	rmf	49302	9.993390304867278
H303	01111000000111111011	0.7085960610560161	rmf	49302	9.993390304867278
H304	11000101010101110010	0.7084543938013551	rmf	49302	9.993390304867278
H305	10100111100011000111	0.7082978961516422	rmf	49302	9.993390304867278
H306	11011001010100111011	0.7081475194389676	rmf	49302	9.993390304867278
H307	00011010010011100000	0.7079715842683122	rmf	49302	9.993390304867278
H308	11001111010100100011	0.7078340038112253	rmf	49302	9.993390304867278
H309	01100110010011010110	0.7076481206179331	rmf	49302	9.993390304867278
H310	01100011000111000100	0.7074946289087587	rmf	49302	9.993390304867278
H311	11101110110110110001	0.7073545942045011	rmf	49302	9.993390304867278
H312	01110010011100000010	0.7072042337465521	rmf	49302	9.993390304867278
H313	11100101010001010100	0.7070563567019985	rmf	49302	9.993390304867278
H314	01001010001110110110	0.7069158690377002	rmf	49302	9.993390304867278
H315	10111010100001001100	0.7067484859553593	rmf	49302	9.993390304867278
H316	01010101000001110111	0.7065939316021564	rmf	49302	9.993390304867278
H317	10011100100110010110	0.7064355494586014	rmf	49302	9.993390304867278
H318	01100011101010011011	0.7062858135185286	rmf	49302	9.993390304867278
H319	11000110010010000011	0.7061647020659232	rmf	49302	9.993390304867278
H320	01111101101101100100	0.7060106223802528	rmf	49302	9.993390304867278
H321	01111010010110110010	0.7058737635811868	rmf	49302	9.993390304867278
H322	11100011000110011000	0.7057049383233186	rmf	49302	9.993390304867278
H323	11000100011011000111	0.7055713756745245	rmf	49302	9.993390304867278
H324	11011001010011101011	0.7054362645754612	rmf	49302	9.993390304867278
H325	10101010011110010001	0.705291402993418	rmf	49302	9.993390304867278
H326	01111001001010001001	0.70514375572311	rmf	49302	9.993390304867278
H327	00010001011001011100	0.7049809518014895	rmf	49302	9.993390304867278
H328	11101000101010111100	0.7048366091986827	rmf	49302	9.993390304867278
H329	00101111001011110010	0.7047194674871028	rmf	49302	9.993390304867278
H330	00001000100101011101	0.7045925198989716	rmf	49302	9.993390304867278
H331	11111111000010000100	0.704458005975485	rmf	49302	9.993390304867278
H332	11010010000001110111	0.7043171370679755	rmf	49302	9.993390304867278
H333	01101100000011110110	0.7041655129632981	rmf	49302	9.993390304867278
H334	01111101001101010100	0.7040394998789274	rmf	49302	9.993390304867278
H335	11110100000001111011	0.7039057402332303	rmf	49302	9.993390304867278
H336	10011011100000001110	0.7037530534098091	rmf	49302	9.993390304867278
H337	10001100000001001100	0.703627579593922	rmf	49302	9.993390304867278
H338	10011000000101010110	0.7034639513116789	rmf	49302	9.993390304867278
H339	01101001001110011111	0.7033208360790877	rmf	49302	9.993390304867278
H340	01111010000101100100	0.7031695974500795	rmf	49302	9.993390304867278
H341	11111010111110000100	0.7030424708134616	rmf	49302	9.993390304867278
H342	00100000000010000010	0.7028818738160161	rmf	49302	9.993390304867278
H343	11111000011011000011	0.7027508133913063	rmf	49302	9.993390304867278
H344	10111011000101010000	0.7026324754383909	rmf	49302	9.993390304867278
H345	11011011100011101101	0.7025010656624613	rmf	49302	9.993390304867278
H346	11011111010000101111	0.7023793075198316	rmf	49302	9.993390304867278
H347	00100100011100010100	0.7022240451158354	rmf	49302	9.993390304867278
H348	00110011000001111000	0.702100959927304	rmf	49302	9.993390304867278
H349	11011100110111010000	0.7019366262023804	rmf	49302	9.993390304867278
H350	10100010011111011110	0.7017889733360102	rmf	49302	9.993390304867278
H351	11010101011010010010	0.7016445658643911	rmf	49302	9.993390304867278
H352	10111111111000000100	0.7015127317030437	rmf	49302	9.993390304867278
H353	11111101100011000101	0.7013756937622857	rmf	49302	9.993390304867278
H354	00101001100010011011	0.70123091102891	rmf	49302	9.993390304867278
H355	01011010001111011010	0.7010935574248394	rmf	49302	9.993390304867278
H356	11101000010000100001	0.7009372818279855	rmf	49302	9.993390304867278
H357	11111101111010011110	0.7007937174465364	rmf	49302	9.993390304867278
H358	00101100010110011001	0.7006688246630074	rmf	49302	9.993390304867278
H359	10001100111110110000	0.7005422719325118	rmf	49302	9.993390304867278
H360	01101001101111100110	0.7004043878692718	rmf	49302	9.993390304867278
H361	00011100001011011000	0.7002597774349062	rmf	49302	9.993390304867278
H362	01110110001100011101	0.7001438444724749	rmf	49302	9.993390304867278
H363	10100001011111010100	0.7000163660345684	rmf	49302	9.993390304867278
H364	11011100011011000101	0.6998838380532437	rmf	49302	9.993390304867278
H365	00011000110010010101	0.6997637455746564	rmf	49302	9.993390304867278
H366	01010011100000000111	0.6996528627382635	rmf	49302	9.993390304867278
H367	11011111001100010111	0.6995225025738339	rmf	49302	9.993390304867278
H368	10101011111100110010	0.699415901079952	rmf	49302	9.993390304867278
H369	00000011110000001001	0.699287296592671	rmf	49302	9.993390304867278
H370	10101010110100011011	0.6991484768091399	rmf	49302	9.993390304867278
H371	11100101000100011101	0.6990466774513017	rmf	49302	9.993390304867278
H372	11101101100011010011	0.6989093047963624	rmf	49302	9.993390304867278
H373	00010101000011011010	0.698768275752564	rmf	49302	9.993390304867278
H374	11010100011011110011	0.6986540276395683	rmf	49302	9.993390304867278
H375	10011110000111000111	0.6985331473768245	rmf	49302	9.993390304867278
H376	11011111101111011110	0.6983839002613192	rmf	49302	9.993390304867278
H377	10010101001011100111	0.6982606060127292	rmf	49302	9.993390304867278
H378	10101111101011011010	0.698129794316216	rmf	49302	9.993390304867278
H379	11110101011101110010	0.6979966542117896	rmf	49302	9.993390304867278
H380	11100101001001001101	0.6978722484325925	rmf	49302	9.993390304867278
H381	00011011110100101101	0.6977617414872829	rmf	49302	9.993390304867278
H382	10000001000000010001	0.6976461083326699	rmf	49302	9.993390304867278
H383	00001101101100101000	0.697508617740806	rmf	49302	9.993390304867278
H384	10011011001101101101	0.69736169592015	rmf	49302	9.993390304867278
H385	00001100100000101111	0.6972511459883948	rmf	49302	9.993390304867278
H386	01110101111011111001	0.6971360503261719	rmf	49302	9.993390304867278
H387	00000111001101100101	0.6970297280317214	rmf	49302	9.993390304867278
H388	01101011001011000101	0.6969134518243064	rmf	49302	9.993390304867278
H389	10100111000110000000	0.6968009796182989	rmf	49302	9.993390304867278
H390	00111001110010101000	0.6966552761161433	rmf	49302	9.993390304867278
H391	10000000000111011101	0.6965442187834459	rmf	49302	9.993390304867278
H392	00110100001010111001	0.6964122737196231	rmf	49302	9.993390304867278
H393	00101111001100101101	0.6962755585712459	rmf	49302	9.993390304867278
H394	11100010011100100110	0.6961305594934828	rmf	49302	9.993390304867278
H395	00000011101110110010	0.6960267359877678	rmf	49302	9.993390304867278
H396	00000100111110111001	0.6959153324392591	rmf	49302	9.993390304867278
H397	00111111100010101010	0.6957784320598454	rmf	49302	9.993390304867278
H398	11011011111101000001	0.6956582440352189	rmf	49302	9.993390304867278
