ranked_id	hap	fit	model	N_max	r/s
H197	0011111111	0.6188162278494054	rmf	98	8.557551718005977
H198	0000100100	0.6181460949314898	rmf	98	8.557551718005977
H199	0010010001	0.6181202006934716	rmf	98	8.557551718005977
H200	1011010100	0.6148519912336219	rmf	98	8.557551718005977
H201	1000001110	0.613644428547158	rmf	98	8.557551718005977
H202	1000001111	0.6136036499462401	rmf	98	8.557551718005977
H203	1101010011	0.6134849115942621	rmf	98	8.557551718005977
H204	0011110001	0.613332848122116	rmf	98	8.557551718005977
H205	1101100110	0.6133085188513605	rmf	98	8.557551718005977
H206	1010001011	0.6132643622056569	rmf	98	8.557551718005977
H207	0010000010	0.6128442492694327	rmf	98	8.557551718005977
H208	1000101101	0.6122271295532871	rmf	98	8.557551718005977
H209	0100101100	0.6121491210656399	rmf	98	8.557551718005977
H210	1010100010	0.611997925052022	rmf	98	8.557551718005977
H211	1000101010	0.6109413933845109	rmf	98	8.557551718005977
H212	0101111111	0.6107792713318206	rmf	98	8.557551718005977
H213	1001001001	0.6107560842616556	rmf	98	8.557551718005977
H214	1100101101	0.609197997251876	rmf	98	8.557551718005977
H215	0010110100	0.6090862400607042	rmf	98	8.557551718005977
H216	1100010011	0.6087623136292107	rmf	98	8.557551718005977
H217	0111010001	0.6084666791757611	rmf	98	8.557551718005977
H218	1100001011	0.6075341148928991	rmf	98	8.557551718005977
H219	1001000000	0.6074935175728816	rmf	98	8.557551718005977
H220	1101011011	0.6069134855869707	rmf	98	8.557551718005977
H221	0011000001	0.6057899454060277	rmf	98	8.557551718005977
H222	1110110111	0.6055178324131771	rmf	98	8.557551718005977
H223	1111001111	0.6049689633822383	rmf	98	8.557551718005977
H224	0100111000	0.6044939744618196	rmf	98	8.557551718005977
H225	0000000111	0.6040350193245573	rmf	98	8.557551718005977
H226	0100000100	0.6031548313004613	rmf	98	8.557551718005977
H227	1100110101	0.6030356309592777	rmf	98	8.557551718005977
H228	0010101011	0.6025284042969594	rmf	98	8.557551718005977
H229	0000111001	0.6014913614961303	rmf	98	8.557551718005977
H230	0111000001	0.6009678597925466	rmf	98	8.557551718005977
H231	0010001100	0.5999543388127093	rmf	98	8.557551718005977
H232	1111111000	0.5973522337594702	rmf	98	8.557551718005977
H233	0011010100	0.5970284732197342	rmf	98	8.557551718005977
H234	1100110000	0.5957668594341994	rmf	98	8.557551718005977
H235	1101101111	0.5943921573500321	rmf	98	8.557551718005977
H236	1010101110	0.5943713766484197	rmf	98	8.557551718005977
H237	0010111111	0.5943227779978436	rmf	98	8.557551718005977
H238	0100111101	0.5942912707508683	rmf	98	8.557551718005977
H239	1001011100	0.5936935698291333	rmf	98	8.557551718005977
H240	0011000101	0.5932543290717751	rmf	98	8.557551718005977
H241	0000111100	0.5929852022905086	rmf	98	8.557551718005977
H242	1001011001	0.5929059182435407	rmf	98	8.557551718005977
H243	0110000001	0.592185906369611	rmf	98	8.557551718005977
H244	1010100100	0.5907337310931724	rmf	98	8.557551718005977
H245	0000110000	0.5905316683629149	rmf	98	8.557551718005977
H246	1011011010	0.5904575347157681	rmf	98	8.557551718005977
H247	0100011010	0.5903388059506559	rmf	98	8.557551718005977
H248	0001001001	0.5902935356961497	rmf	98	8.557551718005977
H249	1000010111	0.5888994985567997	rmf	98	8.557551718005977
H250	0001101000	0.5888720778274558	rmf	98	8.557551718005977
H251	0111011011	0.5878547629154688	rmf	98	8.557551718005977
H252	0111001011	0.5874742611540098	rmf	98	8.557551718005977
H253	0001100111	0.5872036703366335	rmf	98	8.557551718005977
H254	0111000100	0.5868671379778769	rmf	98	8.557551718005977
H255	1010001110	0.5866542460484396	rmf	98	8.557551718005977
H256	1000100111	0.5849826994320682	rmf	98	8.557551718005977
H257	1011110011	0.5845023494484805	rmf	98	8.557551718005977
H258	0011100011	0.5838575351884213	rmf	98	8.557551718005977
H259	0011001011	0.5836739065035741	rmf	98	8.557551718005977
H260	1100001101	0.5836089923917894	rmf	98	8.557551718005977
H261	1100101110	0.5835650943792783	rmf	98	8.557551718005977
H262	0011100010	0.5832948001871268	rmf	98	8.557551718005977
H263	0010110000	0.5827242201864505	rmf	98	8.557551718005977
H264	1011001101	0.5822310448540694	rmf	98	8.557551718005977
H265	0000101111	0.5819352133728237	rmf	98	8.557551718005977
H266	0010000011	0.5818670086210418	rmf	98	8.557551718005977
H267	1000100011	0.5817229079715968	rmf	98	8.557551718005977
H268	1010000110	0.5812866986159775	rmf	98	8.557551718005977
H269	1100100101	0.5808417844642129	rmf	98	8.557551718005977
H270	1110000111	0.5807497960398766	rmf	98	8.557551718005977
H271	1100101111	0.5800862974725625	rmf	98	8.557551718005977
H272	1001101101	0.5799926994690422	rmf	98	8.557551718005977
H273	0110000110	0.5798003784728062	rmf	98	8.557551718005977
H274	0011100111	0.5793801076711731	rmf	98	8.557551718005977
H275	1000100100	0.5793096729693148	rmf	98	8.557551718005977
H276	1001100100	0.5792877060847126	rmf	98	8.557551718005977
H277	0110111000	0.5789645730380256	rmf	98	8.557551718005977
H278	1101000001	0.5774757118293247	rmf	98	8.557551718005977
H279	1001110010	0.5771442967181561	rmf	98	8.557551718005977
H280	0101101001	0.5766104218397624	rmf	98	8.557551718005977
H281	0001000010	0.5760317271748695	rmf	98	8.557551718005977
H282	1010110001	0.5752468691449998	rmf	98	8.557551718005977
H283	0000011110	0.5743717714485783	rmf	98	8.557551718005977
H284	0111001110	0.5742697177448572	rmf	98	8.557551718005977
H285	0011100110	0.5742592272893481	rmf	98	8.557551718005977
H286	0000010011	0.5740818814492251	rmf	98	8.557551718005977
H287	1111111010	0.5738701455769706	rmf	98	8.557551718005977
H288	0011011101	0.5738361325855493	rmf	98	8.557551718005977
H289	0000111011	0.5737414626254915	rmf	98	8.557551718005977
H290	0010010011	0.5735439711856983	rmf	98	8.557551718005977
H291	0100111001	0.573001227018653	rmf	98	8.557551718005977
H292	1011010001	0.5725702484263444	rmf	98	8.557551718005977
H293	1001001100	0.5724241856590809	rmf	98	8.557551718005977
H294	1001110011	0.5716741309323018	rmf	98	8.557551718005977
H295	1011110111	0.5713654652302467	rmf	98	8.557551718005977
H296	1101001110	0.5706355455227693	rmf	98	8.557551718005977
H297	1100111001	0.5698274653676004	rmf	98	8.557551718005977
H298	1110101010	0.5693441139648566	rmf	98	8.557551718005977
H299	1111000010	0.5692823370749832	rmf	98	8.557551718005977
H300	1000011101	0.5688964626957013	rmf	98	8.557551718005977
H301	1011111101	0.568528832253319	rmf	98	8.557551718005977
H302	1101000101	0.5683388082706862	rmf	98	8.557551718005977
H303	1101110101	0.5682465962632562	rmf	98	8.557551718005977
H304	1101001101	0.568186813880692	rmf	98	8.557551718005977
H305	1110000000	0.5674944543941522	rmf	98	8.557551718005977
H306	1000001000	0.5668974792629294	rmf	98	8.557551718005977
H307	0001111100	0.5664921767893546	rmf	98	8.557551718005977
H308	1001111110	0.5661016197331395	rmf	98	8.557551718005977
H309	1010101011	0.5660680574109236	rmf	98	8.557551718005977
H310	0011011011	0.5655882090714599	rmf	98	8.557551718005977
H311	1101101010	0.5652297635657721	rmf	98	8.557551718005977
H312	0110111100	0.5651011737854966	rmf	98	8.557551718005977
H313	1010111001	0.5648549327883479	rmf	98	8.557551718005977
H314	0011101000	0.5647458808792624	rmf	98	8.557551718005977
H315	1010111011	0.5633388811806802	rmf	98	8.557551718005977
H316	0001100110	0.5628365109291383	rmf	98	8.557551718005977
H317	0010110101	0.5626236270506737	rmf	98	8.557551718005977
H318	1100110001	0.5624766137918457	rmf	98	8.557551718005977
H319	1010100111	0.5623336754244421	rmf	98	8.557551718005977
H320	1100011000	0.5609169987602124	rmf	98	8.557551718005977
H321	1111001001	0.560812707688711	rmf	98	8.557551718005977
H322	0101111100	0.5603886531033145	rmf	98	8.557551718005977
H323	1001010110	0.5598349505141801	rmf	98	8.557551718005977
H324	0000111000	0.559069969968156	rmf	98	8.557551718005977
H325	1110101000	0.5587110445377442	rmf	98	8.557551718005977
H326	1101001100	0.5582083052671941	rmf	98	8.557551718005977
H327	0011001101	0.5581650299619489	rmf	98	8.557551718005977
H328	1110110110	0.5579192447920966	rmf	98	8.557551718005977
H329	0001100001	0.5575950042647259	rmf	98	8.557551718005977
H330	0110101110	0.5575395136874368	rmf	98	8.557551718005977
H331	1001001110	0.5568913032825641	rmf	98	8.557551718005977
H332	0000001001	0.5555334740838238	rmf	98	8.557551718005977
H333	1000100010	0.5549496715895181	rmf	98	8.557551718005977
H334	1010111100	0.554483007146099	rmf	98	8.557551718005977
H335	1010111010	0.5543240022211505	rmf	98	8.557551718005977
H336	1001000111	0.5539942179172128	rmf	98	8.557551718005977
H337	1000101011	0.5536583080407497	rmf	98	8.557551718005977
H338	1110110000	0.5535567395260669	rmf	98	8.557551718005977
H339	0101001100	0.5531585873275343	rmf	98	8.557551718005977
H340	0010101001	0.5531306222612187	rmf	98	8.557551718005977
H341	1111001010	0.5522644700777926	rmf	98	8.557551718005977
H342	0001100000	0.5521971791123542	rmf	98	8.557551718005977
H343	1000111011	0.5521243087119627	rmf	98	8.557551718005977
H344	1010011000	0.5520312336257969	rmf	98	8.557551718005977
H345	0000010001	0.5519585421450784	rmf	98	8.557551718005977
H346	0011101010	0.5516918566448873	rmf	98	8.557551718005977
H347	1000110011	0.5512738689020849	rmf	98	8.557551718005977
H348	0111010000	0.5505680197860098	rmf	98	8.557551718005977
H349	1011011100	0.550500330818197	rmf	98	8.557551718005977
H350	1110001010	0.5499835328729666	rmf	98	8.557551718005977
H351	0110100010	0.5494366439807506	rmf	98	8.557551718005977
H352	1001100001	0.5491270622818988	rmf	98	8.557551718005977
H353	0011001110	0.5490009392194678	rmf	98	8.557551718005977
H354	0001111011	0.5489895202613212	rmf	98	8.557551718005977
H355	0001011000	0.548760137292131	rmf	98	8.557551718005977
H356	0100110001	0.5486618499938377	rmf	98	8.557551718005977
H357	1000000111	0.5486507873744264	rmf	98	8.557551718005977
H358	1111110011	0.5484159278093981	rmf	98	8.557551718005977
H359	0000000000	0.5481413641612972	rmf	98	8.557551718005977
H360	1011001000	0.5476346595161232	rmf	98	8.557551718005977
H361	0101001000	0.5471928878114048	rmf	98	8.557551718005977
H362	1001100000	0.5463408015026329	rmf	98	8.557551718005977
H363	1101000110	0.5458599994717922	rmf	98	8.557551718005977
H364	0111000000	0.5456962491835624	rmf	98	8.557551718005977
H365	1100101001	0.5449612157147876	rmf	98	8.557551718005977
H366	1110010011	0.5444543708674927	rmf	98	8.557551718005977
H367	1110110001	0.5441235336096835	rmf	98	8.557551718005977
H368	1110111101	0.5440799855130637	rmf	98	8.557551718005977
H369	1110100110	0.5436575536159269	rmf	98	8.557551718005977
H370	0110100001	0.5434583339488795	rmf	98	8.557551718005977
H371	0010100000	0.5434314557778467	rmf	98	8.557551718005977
H372	0001110001	0.5422886755493208	rmf	98	8.557551718005977
H373	1111111101	0.5421623390110197	rmf	98	8.557551718005977
H374	1111011110	0.5413999631119107	rmf	98	8.557551718005977
H375	0110010110	0.5403956435275136	rmf	98	8.557551718005977
H376	1010011110	0.5399508412011339	rmf	98	8.557551718005977
H377	1011001010	0.5398438430570781	rmf	98	8.557551718005977
H378	1011000000	0.5391989833101284	rmf	98	8.557551718005977
H379	0111001101	0.5390446165396575	rmf	98	8.557551718005977
H380	0100010001	0.5389173283066582	rmf	98	8.557551718005977
H381	1100111110	0.538548132182603	rmf	98	8.557551718005977
H382	0101101101	0.5375559162196029	rmf	98	8.557551718005977
H383	0110100000	0.5372280837574913	rmf	98	8.557551718005977
H384	1101111001	0.5360126296496039	rmf	98	8.557551718005977
H385	0101110110	0.535855624137612	rmf	98	8.557551718005977
H386	1110111100	0.5354290680596494	rmf	98	8.557551718005977
H387	0001101010	0.5339984167851093	rmf	98	8.557551718005977
H388	0011010111	0.5339924853392416	rmf	98	8.557551718005977
H389	1101000111	0.5338861221764334	rmf	98	8.557551718005977
H390	0100001100	0.5337190832225732	rmf	98	8.557551718005977
H391	0010001111	0.5324035013441967	rmf	98	8.557551718005977
H392	1011110101	0.5322732543805063	rmf	98	8.557551718005977
H393	0000111111	0.5318360696105116	rmf	98	8.557551718005977
H394	0111000011	0.5314755579522278	rmf	98	8.557551718005977
H395	0001000111	0.5300087675871518	rmf	98	8.557551718005977
H396	0000110111	0.529534762522316	rmf	98	8.557551718005977
H397	1110000110	0.528647296694622	rmf	98	8.557551718005977
H398	0010111011	0.5277321224207194	rmf	98	8.557551718005977
H399	0101001010	0.5275036973949302	rmf	98	8.557551718005977
H400	0110110001	0.5269581013250484	rmf	98	8.557551718005977
H401	1010000011	0.5265982147367411	rmf	98	8.557551718005977
H402	0011111110	0.5260893734381235	rmf	98	8.557551718005977
H403	0100111111	0.524810115265285	rmf	98	8.557551718005977
H404	1001110101	0.5241518993428438	rmf	98	8.557551718005977
H405	1100101011	0.5241502959284771	rmf	98	8.557551718005977
H406	0111110101	0.5232609986140659	rmf	98	8.557551718005977
H407	0100101010	0.5227556445119194	rmf	98	8.557551718005977
H408	0101100111	0.5226553120259172	rmf	98	8.557551718005977
H409	1110100010	0.5224532300444967	rmf	98	8.557551718005977
H410	1101010110	0.5224097221153339	rmf	98	8.557551718005977
H411	1110101110	0.5215496119618964	rmf	98	8.557551718005977
H412	1001101010	0.5214781020938839	rmf	98	8.557551718005977
H413	0101100100	0.5209998721130581	rmf	98	8.557551718005977
H414	0100111110	0.5207822093724757	rmf	98	8.557551718005977
H415	0100000010	0.5184381571364794	rmf	98	8.557551718005977
H416	1100000001	0.5183574871178337	rmf	98	8.557551718005977
H417	1111011111	0.5179274765649072	rmf	98	8.557551718005977
H418	1100011010	0.5179134247510654	rmf	98	8.557551718005977
H419	1011011111	0.5177464073702267	rmf	98	8.557551718005977
H420	0110011111	0.517648114597967	rmf	98	8.557551718005977
H421	0001001010	0.5173044858310478	rmf	98	8.557551718005977
H422	0001010001	0.5169746502658253	rmf	98	8.557551718005977
H423	0101010000	0.5160699990614783	rmf	98	8.557551718005977
H424	0101110111	0.5159413358822478	rmf	98	8.557551718005977
H425	0011010001	0.5153906222446516	rmf	98	8.557551718005977
H426	1011100100	0.5150047059823786	rmf	98	8.557551718005977
H427	1100100000	0.514877875260811	rmf	98	8.557551718005977
H428	0100110100	0.5147035149038873	rmf	98	8.557551718005977
H429	0010100011	0.5141452578579567	rmf	98	8.557551718005977
H430	1101110111	0.513875188410949	rmf	98	8.557551718005977
H431	1100111101	0.5129451673717786	rmf	98	8.557551718005977
H432	0101011110	0.5121874455096438	rmf	98	8.557551718005977
H433	1111111001	0.5120355599314527	rmf	98	8.557551718005977
H434	1000010110	0.5119854030475521	rmf	98	8.557551718005977
H435	1110100000	0.5117043588832431	rmf	98	8.557551718005977
H436	1101110011	0.5112629268362033	rmf	98	8.557551718005977
H437	1000111000	0.5106068800125366	rmf	98	8.557551718005977
H438	1010011100	0.5104747930648619	rmf	98	8.557551718005977
H439	1101010101	0.509197831132488	rmf	98	8.557551718005977
H440	1101000000	0.5085341645822645	rmf	98	8.557551718005977
H441	1101101000	0.5080494953927825	rmf	98	8.557551718005977
H442	0101101000	0.5074008239703697	rmf	98	8.557551718005977
H443	1111101011	0.5067358376111469	rmf	98	8.557551718005977
H444	0110001010	0.5067242454015208	rmf	98	8.557551718005977
H445	1100100111	0.5065435210630044	rmf	98	8.557551718005977
H446	1011001110	0.5061490900646892	rmf	98	8.557551718005977
H447	1111101110	0.5058459323558036	rmf	98	8.557551718005977
H448	1010000100	0.5056897110031007	rmf	98	8.557551718005977
H449	0110000010	0.5056791494437928	rmf	98	8.557551718005977
H450	0110001111	0.5054744972001171	rmf	98	8.557551718005977
