Generation	String	Fitness	Landscape	Algorithm
13	1110000101111111111101110110111001010000000001010110011101111110101111000011011011001110100100110001	49	Normal	novelty
13	1110000001111111111101110110110001010000000001010110011101111110101111000011011011001110100100110001	51	Normal	novelty
13	1110000001111111111101110110111001010000000001010110011101111110101101000011011011001110100100110001	51	Normal	novelty
13	1110000001111111111101110110111001010000000001010110011101111110101111000011011011001010100100110001	49	Normal	novelty
13	1110000001111111111101110110111001010000000001010110011101111110101101000011011011001110100100110001	51	Normal	novelty
13	1110000001111101111101110110111001010000000001010110011101111110101111000011011011001110100100110001	49	Normal	novelty
13	1110000001111111111101100110111001010000000011110110011101111110101111000011011011001110100100110001	51	Normal	novelty
13	1110000001111111111101110110111001010000000001110110011101111110101111000011011011001110100100110001	49	Normal	novelty
13	1110000001111111111101110110111001010000000001110110011101111110101111000011011011001110100100110001	49	Normal	novelty
13	1110000001111111111101110110111001010000000001110110011101111110101111000011011011001110100100110001	49	Normal	novelty
14	1110000001111111111101110110111001010000000001110110011101111110101110000011011011001110100100110001	50	Normal	novelty
14	1110000001111111111101110110111001010000000001110110011101111110101111000011011011001110100100110101	50	Normal	novelty
14	1110000001111111111101110110111001010000000001110110011101111110101111000011011111001110100100110001	48	Normal	novelty
14	1110000001111111111101110110111001010000000101110110011101111110101111000011011011001110100100110001	50	Normal	novelty
14	1110000001111111111101110110111001010000000001110110011101011110101111000011011011001110100100110001	48	Normal	novelty
14	1110000001111111111101110110111001010000000001110110011101111110101111001011011011001110100100110001	48	Normal	novelty
14	1110000001111111111101110110111001010000000001110110011101111110101111000011011011001110101100110001	50	Normal	novelty
14	1110000001111111101101110110111001010000000001110110011101111110101111000011011011001110100100110001	48	Normal	novelty
14	1110000001111111111101110110111001010000000001110110011101111110101111000011011011001110100110110001	50	Normal	novelty
14	1110000001111111111101110110111001010000000001010110011101111110101111000011011011001110100100110001	50	Normal	novelty
15	1110000001111111111101110111111001010000000001010110011101111110101111000011011011001110100100110001	49	Normal	novelty
15	1110000001111111111101110110111001010000000001010110011101111110101101000011011011001110100100110001	51	Normal	novelty
15	1110000001111111111101110110111001010000000001010110011101111110101111000011011011001110000100110001	49	Normal	novelty
15	1110000001111111111101110110111001010000000001010110011101111110101111000011011011001110100100010001	51	Normal	novelty
15	1110000001111111111101110110111001010000000001010110011101111110101111000011011011001110000100110001	49	Normal	novelty
15	1110000001111111111101110110111001010000000001010110011101111110101111000011011010001110100100110001	49	Normal	novelty
15	1110000001011111111101110110111001010000000001010110011101111110101111000011011011001110100100110001	51	Normal	novelty
15	1110000001111111111101110110111001010000000001010110011101111010101111000011011011001110100100110001	49	Normal	novelty
15	1110000001111111111101110110111001010000000001010110011101110110101111000011011011001110100100110001	51	Normal	novelty
15	1110000001111111111101110110111001010000000001110110011101111110101111000011011011001110100100110001	49	Normal	novelty
16	1110000001111111111101110110011001010000000001110110011101111110101111000011011011001110100100110001	48	Normal	novelty
16	1110000001111111111101110110111001010000000001110110011101111110101111000011011011001110100100110000	48	Normal	novelty
16	1110000001111111111101110110111001010000000001110110011101111110101111000011010011001110100100110001	50	Normal	novelty
16	0110000001111111111101110110111001010000000001110110011101111110101111000011011011001110100100110001	48	Normal	novelty
16	1110000001111111111101110110111001010000000001110110011101110110101111000011011011001110100100110001	50	Normal	novelty
16	1110000001111111111101110110111001010100000001110110011101111110101111000011011011001110100100110001	50	Normal	novelty
16	1110000001111111111101100110111001010000000001010110011101111110101111000011011011001110000100110001	50	Normal	novelty
16	1110000001111111111101110110111001010000000001010110011101111110101111000011011011001110100100110001	50	Normal	novelty
16	1110000001111111111101110110111001010000000001010110011101111110101111000011011011001110100100110001	50	Normal	novelty
16	1110000001111111111101110110111001010000000001010110011101111110101111000011011011001110100100110001	50	Normal	novelty
17	1110001001111111111101110110111001010000000001010110011101111110101111000011011011001110100100110001	51	Normal	novelty
17	1110000001111111111101110110111001010000000001010110011101111110101111000011011011001110100101110001	49	Normal	novelty
17	1110000001111011111101110110111001010000000001010110011101111110101111000011011011001110100100110001	49	Normal	novelty
17	1110000001111111111101110110111001010000000001010110011101111110111111000011011011001110100100110001	51	Normal	novelty
17	1110000001111111111101110110111001010000000001010110011101111110001111000011011011001110100100110001	51	Normal	novelty
17	1110000001111111111101110110111001010000000001010110011101111110101111000111011011001110100100110001	51	Normal	novelty
17	1110000001111111111100110110111001010000000001010110011101111110101111000011011011001110100100110001	51	Normal	novelty
17	1110000001111111111101110110111001010000000001010110011101111110101111000001011011001110100100110001	51	Normal	novelty
17	1110000001111111110101110110111001010000000001010110011101111110101111000011011011001110100100110001	51	Normal	novelty
17	1110000001111111111101110110111001010000000001010110011101111110111111000011011011001110100100110001	51	Normal	novelty
18	1110000001111111111101110110111001010000000001010110011101111110111111100011011011001110100100110001	50	Normal	novelty
