Generation	String	Fitness	Landscape	Algorithm
7	1110001000111110111101100100111001010000000001110110011100111110101111000011011011001010110100110001	50	Normal	objective
7	1110000100111110111101100100111001010000000001110110011100111110101111000011011011001010110100110001	50	Normal	objective
7	1110000000111110111101100100111001010000000001110110011100111010101111000011011011001010110100110001	50	Normal	objective
7	1110000001111110111101100100111001010000000001110110011100111110101111000011010011001010010100110001	50	Normal	objective
7	1110000001111110111101100100111001010000000001110100011100111110101111000011010011001010110100110001	50	Normal	objective
7	1110000001111110111101100100111001010000000001110110011100111110101111001011010011001010110100110001	50	Normal	objective
7	1110000001111110111101100100111001010000000001110110011100111110111111000011010011001010110100110001	50	Normal	objective
7	1110000001111110111101100100111001010000000001100110011100111110101111000011010011001010110100110001	50	Normal	objective
7	1110001001111110111101100100111001010000000001110110011100111110101111000011010011001010110100110001	50	Normal	objective
7	1110000001111110111101100100111001010000000001110111011100111110101111000011010011001010110100110001	50	Normal	objective
8	1110001001111110111101100100111001010000000001110110011100111110101111000011010011001010110101110001	51	Normal	objective
8	1110001001111110111101100100111001010000000001110110011100111110101111000011010011001010010100110001	51	Normal	objective
8	1110001001111110111101100100111001010000000001110111011100111110101111000011010011001010110100110001	51	Normal	objective
8	1110001001111110111101100100111001010000000001110110011000111110101111000011010011001010110100110001	51	Normal	objective
8	1110000001111110111101100100111001010000000001110111011100111110101111000011010011001000110100110001	51	Normal	objective
8	0110000001111110111101100100111001010000000001110111011100111110101111000011010011001010110100110001	51	Normal	objective
8	1110000001111110111101100100111001010000000001110111011100111110101111000011010011001010010100110001	51	Normal	objective
8	1110000001111110111101100100111001010000000001110111011100110110101111000011010011001010110100110001	51	Normal	objective
8	1110000001111010111101100100111001010000000001110111011100111110101111000011010011001010110100110001	51	Normal	objective
8	1110000001111110111101100100110001010000000001110111011100111110101111000011010011001010110100110001	51	Normal	objective
9	1110000011111110111101100100111001010000000001110111011100111110101111000011010011001010010100110001	52	Normal	objective
9	1111000001111110111101100100111001010000000001110111011100110110101111000011010011001010110100110001	52	Normal	objective
9	1110000001111110111101100100111001010000000001110111011100110110101111001011010011001010110100110001	52	Normal	objective
9	1110000001111110111101100100111001010000000001110111011100110110101111000011010011001000110100110001	52	Normal	objective
9	1110000001111110111101100100111001010000000001110111011100110110101111000011000011001010110100110001	52	Normal	objective
9	1110000001111110111101100100111001010000000001110101011100110110101111000011010011001010110100110001	52	Normal	objective
9	1110000001111010111101100100111011010000000001110111011100111110101111000011010011001010110100110001	52	Normal	objective
9	1110000001111010111101100100111001010000000001110111011100111110101111000011010010001010110100110001	52	Normal	objective
9	1110000001111110111101100100110001010000000001110111011100111110101111000011010011001010110101110001	52	Normal	objective
9	1110000001111110111101100100110001010000000001111111011100111110101111000011010011001010110100110001	52	Normal	objective
10	1110000001111110111101100100110001010000000001110111011100111010101111000011010011001010110101110001	53	Normal	objective
10	1110000001111110111101100100110001010000000001110111011100110110101111000011010011001010110101110001	53	Normal	objective
10	1110000001111110111101100100110001010000000000110111011100111110101111000011010011001010110101110001	53	Normal	objective
10	1110000001111110111101100100110001010000000001110111011100111110101111000011010011001010110101110000	53	Normal	objective
10	1110000001111110111101100100110001010000000001111111111100111110101111000011010011001010110100110001	53	Normal	objective
10	1110000001111110111101100100110001010000000001111101011100111110101111000011010011001010110100110001	53	Normal	objective
10	1110000001011110111101100100110001010000000001111111011100111110101111000011010011001010110100110001	53	Normal	objective
10	1110000001111110111101100100110001010000000001111111011110111110101111000011010011001010110100110001	53	Normal	objective
10	1110000001111110111101100100110001010000000001111111011100111110101111000011010011001010110000110001	53	Normal	objective
10	1110000001111110111101100100110001010000010001111111011100111110101111000011010011001010110100110001	53	Normal	objective
11	1110000001011110111101100100110001010000000001111111011100111110101111000011010011001010110000110001	54	Normal	objective
11	1110000001111110111101100101110001010000000001111111011100111110101111000011010011001010110000110001	54	Normal	objective
11	1110000001111110111101100100110001010000000001111111011100111110101101000011010011001010110000110001	54	Normal	objective
11	1110000001111110111101100100110001010000000001111111011100111100101111000011010011001010110000110001	54	Normal	objective
11	1110000001111110111101100100110001010000000001111111011100111110101111001011010011001010110000110001	54	Normal	objective
11	1110000001111110111101100101110001010000010001111111011100111110101111000011010011001010110100110001	54	Normal	objective
11	1110000001111110111101100100110001010000010011111111011100111110101111000011010011001010110100110001	54	Normal	objective
11	1110000001111110111101100100110001010000010001111111011100111110101111000011010010001010110100110001	54	Normal	objective
11	1110001001111110111101100100110001010000010001111111011100111110101111000011010011001010110100110001	54	Normal	objective
