Generation	String	Fitness	Landscape	Algorithm
15	1110001001111111111101100110111001010000000001110110011101111110101111000010011011001110000100110001	51	Exponential	novelty
15	1110001001111111111101100110111001010000000001110110111101111110101111000010011011001110100100110001	51	Exponential	novelty
15	1110001001111111111101100110111001010000000001110110011101111110101111000010011011101110100100110001	51	Exponential	novelty
15	1110001001111111111101100110111001010000000001110110011101111110101111000010011011001100100100110001	49	Exponential	novelty
15	1110001001111111111101100110111001010000000001110110011101111110101111000011011011001110100100110001	51	Exponential	novelty
15	1110000001111111111101100110111001010000000001110110011101111110101111000011011011001010100100110001	51	Exponential	novelty
16	1110000001111111111101100110111001010000000001110110011101111110101111100011011011001010100100110001	50	Exponential	novelty
16	1110000001111111111101000110111001010000000001110110011101111110101111000011011011001010100100110001	52	Exponential	novelty
16	1110000001111110111101100110111001010000000001110110011101111110101111000011011011001010100100110001	52	Exponential	novelty
16	1110000001111111111101100110111101010000000001110110011101111110101111000011011011001010100100110001	52	Exponential	novelty
16	1110000001111111111101100110111001010000000001110110011101111110101111000011111011001010100100110001	50	Exponential	novelty
16	1110000101111111111101100110111001010000000001110110011101111110101111000011011011001010100100110001	50	Exponential	novelty
16	1110000001111111111101100110111001010000000001110010011101111110101111000011011011001010100100110001	52	Exponential	novelty
16	1110000001111111111101100110111001010000000001110110011101111110101111000011011011101010100100110001	52	Exponential	novelty
16	1110000001111111111101100110111001010010000001110110011101111110101111000011011011001010100100110001	50	Exponential	novelty
16	1110001001111111111101100110111001010000000001110110011101111110101111000010011011001110100100110001	50	Exponential	novelty
17	1110001001111111111101100110111001010010000001110110011101111110101111000010011011001110100100110001	49	Exponential	novelty
17	1110001001111111111100100110111001010000000001110110011101111110101111000010011011001110100100110001	51	Exponential	novelty
17	1110001000111111111101100110111001010000000001110110011101111110101111000010011011001110100100110001	49	Exponential	novelty
17	1110001001111111111101100110111101010000000001110110011101111110101111000010011011001110100100110001	51	Exponential	novelty
17	1110001001111111111101000110111001010000000001110110011101111110101111000010011011001110100100110001	51	Exponential	novelty
17	1110001001111111111101100110111001010000000001110100011101111110101111000010011011001110100100110001	49	Exponential	novelty
17	1110001001111111111101100110111001010000000001110110011101111110100111000010011011001110100100110001	49	Exponential	novelty
17	1110001001111111111101100010111001010000000001110110011101111110101111000010011011001110100100110001	49	Exponential	novelty
17	1110001001111111111101100110111001010000000001110110011101111110101011000010011011001110100100110001	51	Exponential	novelty
17	1110000001111111111101100110111001010000000001110010011101111110101111000011011011001110100100110001	51	Exponential	novelty
18	1110000001111111111101100110111001010000000001110010011101111110101111000011011011101110100100110001	52	Exponential	novelty
18	1110000001111111111101100110111001010000000101110010011101111110101111000011011011001110100100110001	50	Exponential	novelty
18	1110000001111111111101100110111001010000000001110010011101111110101111000011011011000110100100110001	50	Exponential	novelty
18	1110000001111101111101100110111001010000000001110010011101111110101111000011011011001110100100110001	52	Exponential	novelty
18	1110000001111111111101100110111001010000010001110010011101111110101111000011011011001110100100110001	50	Exponential	novelty
18	0110000001111111111101100110111001010000000001110010011101111110101111000011011011001110100100110001	52	Exponential	novelty
18	1111000001111111111101100110111001010000000001110010011101111110101111000011011011001110100100110001	50	Exponential	novelty
18	1110000001111111111101100110111001010000000001110011011101111110101111000011011011001110100100110001	52	Exponential	novelty
18	1110001001111111111101100110111001010000000001110110011101111110101111000010011011001110100100110001	50	Exponential	novelty
18	1110000001111111111101100010111001010000000001110110011101111110101111000010011011001110100100110001	48	Exponential	novelty
19	1110000001111111111101101010111001010000000001110110011101111110101111000010011011001110100100110001	47	Exponential	novelty
19	1010000001111111111101100010111001010000000001110110011101111110101111000010011011001110100100110001	49	Exponential	novelty
19	1110000000111111111101100010111001010000000001110110011101111110101111000010011011001110100100110001	47	Exponential	novelty
19	1110000001111111111101100010111101010000000001110110011101111110101111000010011011001110100100110001	49	Exponential	novelty
19	1110000001111111111101100010111001010000000001110110011101111110101111000010011011001110101100110001	49	Exponential	novelty
19	1110000000111111111101100010111001010000000001110110011101111110101111000010011011001110100100110001	47	Exponential	novelty
19	1110000001111111111101101010111001010000000001110110011101111110101111000010011011001110100100110001	47	Exponential	novelty
19	1110000001111111111101100110111001010000000001110010011101111110101111000011011011001110100100110001	51	Exponential	novelty
19	1110000001111111111101100110111001010000000001110010011101111110101111000011011011001110100100110001	51	Exponential	novelty
19	1110000001111111111101100110111001010000000001110111011101111110101111000011011011001110100100110001	51	Exponential	novelty
20	1110000001111111111101100110111001010000000001110111011101111110101111000011011011001110100100110011	52	Exponential	novelty
20	1110000001111111111101100110111001010001000001110111011101111110101111000011011011001110100100110001	52	Exponential	novelty
20	1110000001111111111101100110111001010100000001110111011101111110101111000011011011001110100100110001	52	Exponential	novelty
20	1110000001111111111101100110111001010000000001110111011101101110101111000011011011001110100100110001	50	Exponential	novelty
20	1110000001111111111101100110111001010000000001110111011101111110101111000011011011011110100100110001	52	Exponential	novelty
20	1110000001111111111101100110011001010000000001110111011101111110101111000011011011001110100100110001	52	Exponential	novelty
